id,text,difficulty,max_rank,rank,topics
3037441,"As a dad, it's kind of exciting to see that your son follows what you believe in so strongly.",B2,3197,1514,family & relationships
6817032,Everybody looked at it carefully.,B2,3214,1515,
2592979,A baseball came rolling to my feet.,B2,3194,1516,sports
7394937,She isn't as thin as she used to be.,B2,3200,1517,negation
7116889,I haven't been accused of anything.,B2,3204,1518,negation
1064271,"I would really like to help you, but my hands are tied.",B2,3201,1519,polite requests & manners
11532544,"My cats keep me company, which is good for me.",B2,3215,1520,animals
323579,The tree breaks the wind.,B2,3213,1521,"plants,basic verbs & actions"
8532510,She drew a picture of him and his dog.,B2,3226,1522,animals
6954742,Do you know what your cats do all day alone at home?,B2,3215,1523,"animals,possession (my, your, his)"
5608989,My heart breaks when I think about this.,B2,3213,1524,emotions
9151697,You should look elsewhere.,B2,3229,1525,
280742,I think it's clouding up.,B2,3219,1526,
1578739,The moon doesn't have an atmosphere.,B2,3208,1527,negation
43513,The dress has a beautiful contrast between red and white.,B2,3222,1528,colors & shapes
8400794,He was awful to me.,B2,3209,1529,
256951,I hold a belief in the importance of hard work.,B2,3211,1530,
3402401,That's awful sweet of you.,B2,3209,1531,
12194247,Would you mind closing the windows before you leave?,B2,3218,1532,polite requests & manners
55903,This is closely bound up with the question.,B2,3212,1533,
9701873,Do you want to eat an egg?,B2,3227,1534,at the restaurant
8398610,I respect the choices that you've made.,B2,3217,1535,
2240560,We're closing early.,B2,3218,1536,
8584487,I've got a loose button on my shirt.,B2,3243,1537,
26680,Do you have rain gear with you?,B2,3234,1538,
12634851,They chose dark colors.,B2,3221,1539,colors & shapes
48729,The hills were full of pretty flowers.,B2,3236,1540,plants
1841631,I'm hitting the road.,B2,3238,1541,
49913,The hall was built in memory of the founder.,B2,3233,1542,
56528,This egg is fresh.,B2,3227,1543,at the restaurant
12119362,Her mind is elsewhere.,B2,3229,1544,
246657,Were you going to the railway station when I saw you?,B2,3255,1545,
7006043,We both have the same favorite colors.,B2,3221,1546,"colors & shapes,likes & dislikes"
7140795,Sami took the files back to the office.,B2,3232,1547,
253345,I pointed my camera at her.,B2,3250,1548,
2891601,It's not all that ridiculous.,B2,3257,1549,negation
45772,A railway bridge is already being built over the river.,B2,3255,1550,
7286961,Sami was having a problem processing this information.,B2,3253,1551,
6917044,What's in the red package?,B2,3249,1552,colors & shapes
23772,No poverty can catch up with industry.,B2,3251,1553,negation
7205385,Sami was an experienced server.,B2,3259,1554,
3728575,They're in their element.,B2,3228,1555,
4778467,An extension is currently under construction.,B2,3231,1556,
9387261,Turn off the machines.,B2,3244,1557,
12538269,I can't eat anything sweet because of my sensitive teeth.,B2,3258,1558,at the restaurant
8085644,You can record audio files.,B2,3232,1559,
1629109,I think he is very qualified for the job.,B2,3254,1560,
11444750,They let themselves loose.,B2,3243,1561,
463052,"There are hills, a little museum, a public garden and a big church.",B2,3236,1562,
3085106,Tom pointed to the empty seat next to him.,B2,3250,1563,
10497420,Don't be afraid of looking ridiculous.,B2,3257,1564,
7250615,Sami was trained to be a server.,B2,3259,1565,
2880866,She threw a bag away.,B2,3266,1566,
6058622,What is the moral of the story?,B2,3246,1567,
9453262,The soldier was young.,B2,3262,1568,
272544,Snow is falling thick and fast.,B2,3265,1569,
8887785,I have tons of friends.,B2,3267,1570,
7391456,He tried to hide his anxiety.,B2,3278,1571,emotions
7896736,He threw himself into reading.,B2,3266,1572,
46586,I once saw the actress at a distance.,B2,3273,1573,
2931707,You need to wash your hands before a meal.,B2,3271,1574,polite requests & manners
12897949,I sold out the chocolate bars.,B2,3280,1575,
43077,I will judge whether it is superior or not.,B2,3263,1576,
5747581,I was kind of in shock.,B2,3260,1577,emotions
11660005,Stefan dropped the bag off in the charity bin.,B2,3283,1578,
2911974,How many clients do you have?,B2,3284,1579,numbers & counting
12897939,I sold chocolate bars.,B2,3280,1580,
9115014,Yanni was reaching for the light switch.,B2,3256,1581,"basic verbs & actions,possession"
326312,The reason for my silence is there was nothing special to write about.,B2,3261,1582,"emotions,basic verbs & actions"
7263965,Sami was feeling so much anxiety.,B2,3278,1583,emotions
11462596,They were walking alongside each other.,B2,3276,1584,"personal pronouns,basic verbs & actions"
10029303,There's a castle on the mountain.,B2,3282,1585,directions & locations
11708863,Lorenzo was covering someone's shift.,B2,3288,1586,basic verbs & actions
5558271,We thought his silence meant he approved.,B2,3261,1587,"emotions,basic verbs & actions"
6738327,Do you enjoy cooking?,B2,3287,1588,likes & dislikes
3635869,I want to wash up a little.,B2,3271,1589,basic verbs & actions
8368714,There are those who compare life to a stage.,B2,3285,1590,basic verbs & actions
8531912,She discussed the details with him.,B2,3292,1591,basic verbs & actions
251590,My girlfriend is an actress.,B2,3273,1592,family & relationships
9981086,All the babies are crying.,B2,3279,1593,"emotions,basic verbs & actions"
8418960,It isn't easy to get to the castle.,B2,3282,1594,"negation,basic verbs & actions,directions & locations"
2809962,He is curious about everything.,B2,3289,1595,"personal pronouns,basic verbs & actions"
11543379,"In academic writing, you need to use formal language.",B2,3300,1596,language learning
502456,He likes cooking for his family.,B2,3287,1597,"likes & dislikes,family & relationships"
267521,I noticed that a small gray animal was looking toward us.,B2,3304,1598,animals
33715,I received my bonus.,B2,3281,1599,"possession,basic verbs & actions"
1126747,Try to encourage me a little.,B2,3295,1600,polite requests & manners
3200604,Tom told me he was innocent.,B2,3309,1601,"personal pronouns,basic verbs & actions"
13128156,She is used to riding horses.,B2,3306,1602,"basic verbs & actions,animals"
3903746,I discussed it with her.,B2,3292,1603,basic verbs & actions
304934,I was informed that they had gone on strike.,B2,3308,1604,basic verbs & actions
9452732,Tom has been staying up late to study for finals.,B2,3298,1605,"future plans & goals,basic verbs & actions"
11503830,David showed Amanda social networks.,B2,3318,1606,basic verbs & actions
23449,"Compared to our house, his is a palace.",B2,3320,1607,possession
10136150,Please don't make the same mistakes that I made.,B2,3316,1608,polite requests & manners
11646861,Lukas is still curious.,B2,3289,1609,personal pronouns
11650596,Lukas shared his discovery about the planet.,B2,3291,1610,"basic verbs & actions,possession"
11418018,He was informed.,B2,3308,1611,basic verbs & actions
12511907,Those dogs clearly don't want to be pet.,B2,3323,1612,"animals,negation,likes & dislikes"
11450717,He is a math teacher.,B2,3314,1613,language learning
863168,The penalty was missed.,B2,3322,1614,sports
11654895,There were no mobile phones back then.,B2,3324,1615,negation
8741913,I like to ride horses.,B2,3306,1616,"animals,likes & dislikes"
10961032,All cats are gray in the dark.,B2,3304,1617,animals
9198425,I refer to you.,B2,3330,1618,personal pronouns
4146676,Should I take the picture with or without flash?,B2,3299,1619,basic verbs & actions
10935483,No formal agreement was ever reached.,B2,3300,1620,negation
1495757,I'd rather go hungry than eat this.,B2,3307,1621,likes & dislikes
7473353,They made up their minds to leave early.,B2,3315,1622,basic verbs & actions
7120683,"Unfortunately, mistakes happen.",B2,3316,1623,emotions
7948709,She has accounts in all social networks.,B2,3318,1624,possesssion
263893,Time passes by quickly.,B2,3321,1625,telling time
10174863,What makes a good mystery story?,B2,3317,1626,
9700246,He has spoken only in the present perfect.,B2,3336,1627,language learning
1825995,Where are you scheduled to visit?,B2,3333,1628,directions & locations
10509675,We stopped dead in our tracks.,B2,3340,1629,basic verbs & actions
7173892,I thought that it would be better to remain silent.,B2,3335,1630,"emotions,basic verbs & actions"
291070,He is well spoken of by those people.,B2,3336,1631,
3180234,You're in math class.,B2,3314,1632,in the classroom
10075601,I don't know what the name of that temple is.,B2,3339,1633,negation
11518760,Every football team must select a captain.,B2,3334,1634,sports
47039,We also went to the temple.,B2,3339,1635,basic verbs & actions
241364,The king and his family live in the royal palace.,B2,3320,1636,family & relationships
12079660,The night was silent.,B2,3335,1637,emotions
7208183,I thought that that seemed unusual.,B2,3343,1638,basic verbs & actions
7782983,Language is awareness.,B2,3350,1639,language learning
3819595,Where does this trail go to?,B2,3341,1640,directions & locations
11709415,Lorenzo had fun in the woods.,B2,3345,1641,"basic verbs & actions,emotions"
7474942,They both reached for their phones.,B2,3324,1642,"basic verbs & actions,possession"
871678,I don't understand the questions that the teacher asks.,B2,3348,1643,in the classroom
5747791,Conditions are unusual.,B2,3343,1644,emotions
12914089,I finally reached the trail head.,B2,3341,1645,directions & locations
11886971,Can you share any stories of successfully using your language skills to help others?,B2,3337,1646,language learning
2007642,Let's cut to the chase.,B2,3354,1647,basic verbs & actions
11750788,Diego walked down the hill into the woods.,B2,3345,1648,"basic verbs & actions,directions & locations"
12283175,It happened before my arrival.,B2,3347,1649,basic verbs & actions
69144,"Which do you like better, fiction or non-fiction?",B2,3363,1650,likes & dislikes
6069091,I have an uncle who used to work in a bank.,B2,3342,1651,family & relationships
2854316,I'm not guaranteeing them success.,B2,3364,1652,negation
275398,Chase the cat out of the kitchen.,B2,3354,1653,animals
10300111,I'd prefer a room with a southern exposure.,B2,3361,1654,likes & dislikes
318025,What's the flight's scheduled arrival time?,B2,3347,1655,telling time
6598670,I was not horrible.,B2,3368,1656,negation
11336862,I'm going to take a bath now.,B2,3352,1657,basic verbs & actions
286311,His speech deeply affected the audience.,B2,3358,1658,basic verbs & actions
6373925,I wanted to see you so badly.,B2,3351,1659,basic verbs & actions
6533679,"How was your date? ""Horrible.""",B2,3368,1660,emotions
269112,The new house didn't live up to expectations.,B2,3359,1661,basic verbs & actions
10238484,"“I don’t owe anyone else an explanation,” she said.",B2,3360,1662,negation
7395649,He says he has no concrete plans.,B2,3356,1663,future plans & goals
2959057,This is the regular procedure.,B2,3385,1664,basic verbs & actions
9673052,He is a big fan of science fiction.,B2,3363,1665,likes & dislikes
12268498,Let's go take a bath.,B2,3352,1666,basic verbs & actions
303296,He will live up to his father's expectations.,B2,3359,1667,future plans & goals
43280,That story is household legend.,B2,3375,1668,basic verbs & actions
10714842,Thank you for pushing me.,B2,3387,1669,polite requests & manners
8996604,There were no reports of injuries.,B2,3371,1670,negation
35006,I deeply appreciate your coming all the way.,B2,3358,1671,polite requests & manners
297524,He is an ideal husband for me.,B2,3369,1672,family & relationships
2367605,There couldn’t be a more ideal solution than that.,B2,3369,1673,basic verbs & actions
258775,I wish you happiness from the bottom of my heart.,B2,3365,1674,emotions
868735,The heart is a muscle.,B2,3379,1675,basic verbs & actions
13210990,May their hearts be full of love.,B2,3367,1676,emotions
9720833,Happiness doesn't enter through closed doors.,B2,3365,1677,emotions
5639907,I'm following my passion.,B2,3382,1678,"basic verbs & actions,emotions"
10766752,"Recently, I haven't been working out, so I've lost a bit of muscle.",B2,3379,1679,basic verbs & actions
6828360,You seem like you're in a good mood.,B2,3378,1680,emotions
6011136,Do you want to play tag?,B2,3397,1681,sports
12828203,It looks like the wind's picking up.,B2,3383,1682,basic verbs & actions
2376149,I know the procedure.,B2,3385,1683,
12698153,Who are we picking up?,B2,3383,1684,
6259088,Tom said Mary is looking forward to being retired.,B2,3390,1685,
7232741,Tom was obviously pleased.,B2,3384,1686,emotions
779469,If only I had wings!,B2,3404,1687,
6664531,I don't have a savings account.,B2,3393,1688,negation
12826566,We keep pushing each other.,B2,3387,1689,
5752063,How can we rank these?,B2,3388,1690,
297270,He believes whatever I say.,B2,3409,1691,
7414552,Sami was paid double the minimum wage.,B2,3402,1692,
11961150,We moved to another city and settled in a new house.,B2,3394,1693,
8928811,The new museum's worth visiting.,B2,3401,1694,
7404497,She told me she's retired.,B2,3390,1695,
10328129,Your bags are on the plane.,B2,3407,1696,"possession (my, your, his)"
4454272,It's sand as far as the eye can see.,B2,3392,1697,
4499091,Guard duty is boring.,B2,3411,1698,
11241080,The shadow was very tall.,B2,3395,1699,
8357530,We need to find a replacement for him.,B2,3389,1700,
11317324,The avenue is full of traffic lights.,B2,3406,1701,
7325865,Sami believes in what I'm doing.,B2,3409,1702,
9984942,Yanni didn't get the truck's tag number.,B2,3397,1703,negation
6243516,I don't have much in my savings account.,B2,3393,1704,"possession (my, your, his)"
5754691,I want a commitment.,B2,3416,1705,
3614799,She denied that she's my mother.,B2,3422,1706,"family & relationships,negation"
12389422,Beyond a shadow of a doubt.,B2,3395,1707,
9668428,The clock on the wall has quit working.,B2,3414,1708,telling time
2491827,I couldn't get other copies of the book.,B2,3419,1709,negation
3542773,I lost the thread of the story.,B2,3399,1710,
11373148,The shopping bags that they brought were too small.,B2,3407,1711,shopping & prices
410497,Do you have any drinks?,B2,3424,1712,at the restaurant
11677421,How many episodes do you watch in a row?,B2,3427,1713,
24199,It is our custom to take off our shoes when we enter the house.,B2,3421,1714,
241800,"We don't have time to finish checking the figures now, but we can go over them after lunch.",B2,3413,1715,
13368603,I’m a good ear.,B2,3425,1716,
7473943,They felt their hearts beating faster.,B2,3408,1717,
12767818,Improvement is a commitment to yourself.,B2,3416,1718,
7258319,Sami kept checking the prices.,B2,3413,1719,
6246094,It wouldn't be helpful to do that now.,B2,3432,1720,
8476176,He's boring.,B2,3411,1721,
11588063,"The walls appear to be made of solid blocks of stone, but are in fact paper-thin.",B2,3410,1722,
7391004,He sat at his desk working.,B2,3423,1723,
6576971,My ear is burning.,B2,3425,1724,
11878230,The author signed copies of the book.,B2,3419,1725,
59784,This machine works by electricity.,B2,3426,1726,
5745921,We're confident as well.,B2,3417,1727,
8515083,He denied he knew her.,B2,3422,1728,
286580,His car remained locked.,B2,3438,1729,
7985755,Why do you only watch horror movies?,B2,3433,1730,
8969203,I know both persons.,B2,3443,1731,
3192079,We were farmers.,B2,3428,1732,
3061642,Pull the label off to open the box.,B2,3436,1733,
3563946,That's my gym bag.,B2,3431,1734,
8455926,"Raising a dog is like raising a kid, right?",B2,3448,1735,
5923352,Sami's family home became a house of horror.,B2,3433,1736,
59845,This desk is different from the one I ordered.,B2,3423,1737,
8575217,He pushed the door open.,B2,3447,1738,
57810,"Written in plain style, as it is, his paper is easy to read.",B2,3446,1739,
1070346,I'm in the rear car.,B2,3449,1740,
12027815,Janos locked the door tight.,B2,3438,1741,
10935467,The grounds are open to the public.,B2,3430,1742,
3204356,Anything you can tell us would be helpful.,B2,3432,1743,
3730299,Are we getting pizza?,B2,3445,1744,
5798514,I want to go swimming again.,B2,3457,1745,
7786158,She speaks very slowly.,B2,3454,1746,
1170823,The world is a book and each step opens a page.,B2,3441,1747,
7227881,I don't think that we'll have any problem with raising the money we need.,B2,3448,1748,
1078169,It was a pitch black night.,B2,3444,1749,
8352568,I was going to reveal my secret.,B2,3450,1750,
953426,I don't like pizza anymore.,B2,3445,1751,
12663883,We must reveal the truth.,B2,3450,1752,
249024,"We asked many persons about the new store, but no one had heard of it.",B2,3443,1753,
10641852,The disease is still in its early stages.,B2,3455,1754,
9096320,"I like him, but not in a romantic way.",B2,3451,1755,
10024504,What can I do to raise my scores?,B2,3452,1756,
9967253,Yanni doesn't see the wire.,B2,3460,1757,
10466940,"If you'd like to say something, you can do so afterwards.",B2,3463,1758,
5850323,I don't know how many brothers and sisters Tom has.,B2,3453,1759,
7385787,He pushed his plate away.,B2,3447,1760,
4429571,How is it? Is it alright?,B2,3464,1761,
9090531,He didn't attend the ceremony.,B2,3474,1762,
2868078,She will assist us.,B2,3468,1763,"personal pronouns,basic verbs & actions"
12116878,Nobody has ever attempted to do that.,B2,3469,1764,negation
12688413,We did not speak on their behalf.,B2,3470,1765,"negation,personal pronouns"
5076046,You're such a hard worker.,B2,3461,1766,
1360048,I read my comic books and I'm happy.,B2,3475,1767,"emotions,personal pronouns"
9169204,How many brothers and sisters does he have?,B2,3453,1768,"family & relationships,numbers & counting"
9638743,"On behalf of my family, thank you.",B2,3470,1769,family & relationships
305230,Their offer cuts both ways.,B2,3477,1770,
958792,I like swimming in the sea.,B2,3457,1771,likes & dislikes
11637083,I need more wire.,B2,3460,1772,
7391748,He was unable to control his anger.,B2,3466,1773,emotions
2044870,I'm happy to assist in any way I can.,B2,3468,1774,polite requests & manners
11487153,This is a chance for Donald to become a designer.,B2,3479,1775,future plans & goals
3731529,How did you feel afterwards?,B2,3463,1776,emotions
12179133,He can't control his anger.,B2,3466,1777,emotions
10768534,There must be a more efficient way to do this.,B2,3484,1778,
5212502,I didn't have my seat belt on.,B2,3471,1779,"negation,possession (my, your, his)"
62723,Kate always shows off her diamond ring.,B2,3480,1780,"possession (my, your, his)"
938198,He got dressed and went outside.,B2,3482,1781,basic verbs & actions
4494944,Where are the cops?,B2,3476,1782,directions & locations
11462704,She's majoring in economics.,B2,3483,1783,
12949616,He prepared for the ceremony.,B2,3474,1784,
12933726,This pink flower is beautiful.,B2,3493,1785,"colors & shapes,plants"
7437052,Tom and Mary said that they felt disappointed.,B2,3481,1786,emotions
7075772,You better go get dressed now.,B2,3482,1787,basic verbs & actions
10862141,The cops came pretty quickly.,B2,3476,1788,
843011,We should take off our shoes before entering the house.,B2,3488,1789,polite requests & manners
6691573,Sami was watching a hockey game.,B2,3497,1790,sports
908703,Who's your favorite fashion designer?,B2,3479,1791,
7376437,Mary looks as if she's seen a ghost.,B2,3494,1792,
5062402,He disappointed me.,B2,3481,1793,emotions
11121418,I haven't had time to get down to the lab and try it since I got it working.,B2,3506,1794,
23006,We stood at the door to welcome our guests.,B2,3495,1795,basic verbs & actions
1768864,He's self-employed.,B2,3486,1796,
320421,You should study in an efficient manner.,B2,3484,1797,
1514070,I like languages!,B2,3507,1798,"language learning,likes & dislikes"
8452018,He is an electrical engineer.,B2,3485,1799,
6664011,I don't know much about hunting.,B2,3500,1800,
6269797,Tom will likely be nervous.,B2,3513,1801,emotions
7134673,I'm enjoying it while I can.,B2,3487,1802,
2387,You can't get lost in big cities; there are maps everywhere!,B2,3508,1803,
7962430,This seems odd to me.,B2,3515,1804,
4597418,From this moment Elsa's life was that of the ordinary happy child.,B2,3517,1805,
16191,You must live up to your principles.,B2,3521,1806,
12435644,My theory explains everything.,B2,3492,1807,"possession (my, your, his)"
12937559,He let the guests in.,B2,3495,1808,basic verbs & actions
1430154,What is your favorite prayer?,B2,3520,1809,
2983585,This explains so much about me.,B2,3492,1810,
2715721,"Upon entering the room, she fell down.",B2,3488,1811,basic verbs & actions
7492878,The flower isn't black.,B2,3493,1812,"colors & shapes,negation,plants"
11822046,Igor pulled out the paper map and handed it to Anna.,B2,3496,1813,
310200,She is expecting a baby in June.,B2,3491,1814,"days, months & seasons,family & relationships,future plans & goals"
304863,He has improved in skill.,B2,3526,1815,
11178503,The main sources of employment are the fishing and service industries.,B2,3501,1816,
3364386,I rarely talk on the phone.,B2,3523,1817,
3060830,They struck oil here recently.,B2,3530,1818,
9615024,Ask him whether he will be able to participate in the meeting.,B2,3518,1819,
246724,"When I visited Ken, he was studying.",B2,3531,1820,sports
9165658,Have you ever played hockey?,B2,3497,1821,family & relationships
46094,The newly married couple walked hand in hand.,B2,3514,1822,polite requests & manners
11887024,Make sure to take out the trash regularly.,B2,3534,1823,
8338206,I rarely leave the house.,B2,3523,1824,negation
3409135,You shouldn't be drinking on an empty stomach.,B2,3529,1825,
6912371,What languages are you good at speaking?,B2,3507,1826,language learning
10581083,His appearance is absolutely ordinary.,B2,3517,1827,
13380616,Nobody's going to solve your problems for you.,B2,3528,1828,
44168,The dress is newly designed.,B2,3514,1829,
2268070,The controls of the plane were out of order.,B2,3549,1830,
2406395,I should've checked Tom's references.,B2,3524,1831,
16569,Could you solve the problem?,B2,3528,1832,polite requests & manners
4132432,"How would you like it done? ""I leave it entirely to your good taste and skill.""",B2,3526,1833,
268507,The situation has taken on a new aspect.,B2,3543,1834,
10859684,The soil is dry.,B2,3527,1835,
11890515,The door was open just a crack.,B2,3551,1836,
10030608,This is my cousin Yanni.,B2,3550,1837,"greetings & introductions,family & relationships"
6871317,I really want to continue studying here.,B2,3531,1838,"language learning,future plans & goals"
8090400,He can be friends with whoever he wants.,B2,3539,1839,
309405,Her advice amounts to an order.,B2,3540,1840,
3943809,I am a colonel.,B2,3547,1841,
316693,She cannot attend school on account of illness.,B2,3563,1842,
3302744,They went on deck.,B2,3552,1843,
5859509,I'm a fast walker.,B2,3538,1844,
12117267,Encourage others to be responsible with their trash as well.,B2,3534,1845,
5917162,His mother comforted him.,B2,3548,1846,emotions
11739755,He supports her during tough times.,B2,3533,1847,family & relationships
3168485,Is this why you hired me?,B2,3562,1848,
682233,Medicine is a treatment for illness.,B2,3563,1849,
12438887,Who's your mum?,B2,3573,1850,family & relationships
303614,He's a quick walker.,B2,3538,1851,
9752649,All hands on deck!,B2,3552,1852,
28117,Medical science has made a dramatic advance.,B2,3556,1853,
265330,Each society has a different institution.,B2,3565,1854,
20533,The desk is covered with dust.,B2,3557,1855,
46852,"The car passed by, raising a cloud of dust behind it.",B2,3557,1856,animals
1409515,That chicken hasn't laid any eggs lately.,B2,3568,1857,animals
7469592,I managed to crack the code.,B2,3551,1858,
2254666,Where's the remote?,B2,3581,1859,
239895,Don't eat hard foods.,B2,3561,1860,negation
12106851,The pizza demands extra cheese.,B2,3553,1861,
10148374,Why didn't you tell me that you got the promotion?,B2,3578,1862,
2007310,Let's go celebrate your promotion.,B2,3578,1863,
3919146,We need to buy them presents.,B2,3576,1864,shopping & prices
831597,Cut the cake with that knife.,B2,3567,1865,basic verbs & actions
13270821,Do you enjoy trying new foods?,B2,3561,1866,likes & dislikes
20174,We have given your order highest priority.,B2,3577,1867,
8344087,You don't accept presents.,B2,3576,1868,negation
8756878,Her mum is calling her.,B2,3573,1869,personal pronouns
10166182,This is how you should hold your knife.,B2,3567,1870,
2246008,I need inspiration.,B2,3564,1871,
5534573,The little girl felt abandoned.,B2,3594,1872,emotions
62764,I'm calling because my credit card has been stolen.,B2,3586,1873,
12421653,You're my buddy.,B2,3603,1874,"family & relationships,possession (my, your, his)"
9183329,We have different opinions on the matter.,B2,3574,1875,
12663690,He didn't steal it from you.,B2,3585,1876,"negation,personal pronouns"
6560017,Sami was doing sit-ups on the floor.,B2,3591,1877,
6063889,We must get to the root of the problem.,B2,3583,1878,
2537121,I'm trying to talk on the telephone. Could you please be quiet?,B2,3587,1879,polite requests & manners
11740289,What kind of things do you find annoying?,B2,3599,1880,likes & dislikes
305382,They are actors.,B2,3596,1881,
4016579,Is that the remote control?,B2,3581,1882,
23234,We've come to the conclusion that this is a true story.,B2,3608,1883,
266336,The repair bill includes parts and labor.,B2,3582,1884,
12802244,I'll let you draw your own conclusion from it all.,B2,3608,1885,
10791836,"Is it good? ""It's an acquired taste.""",B2,3595,1886,likes & dislikes
2243071,They buried it.,B2,3604,1887,
5126372,Did you take note of the telephone number?,B2,3587,1888,
282558,You cannot enter the museum. It is currently under repair.,B2,3582,1889,
9872500,We're actors.,B2,3596,1890,
12799562,I'll decline.,B2,3617,1891,
251698,My father cares much about food.,B2,3606,1892,family & relationships
12656942,I didn't steal it from them.,B2,3585,1893,"negation,personal pronouns"
3145254,The doctors were up in arms about their proposed new contracts.,B2,3611,1894,
12134509,"Although I haven't had formal work experience, I've acquired valuable skills through personal projects.",B2,3595,1895,
3430231,I wouldn't even take a glass of water in the desert from you.,B2,3620,1896,
6927851,I go downtown several times a week.,B2,3621,1897,
13404862,What have I forgotten?,B2,3624,1898,
9111357,I'd forgotten I'd promised you that.,B2,3624,1899,
5257339,I'm convinced we can do it.,B2,3612,1900,
7158322,The restaurant is downtown.,B2,3621,1901,directions & locations
1886455,Why should I hire you?,B2,3628,1902,basic verbs & actions
13215983,We eat butter.,B2,3605,1903,
3113706,I can't confirm anything at this time.,B2,3609,1904,negation
4663919,Home prices have continued to decline.,B2,3617,1905,
9276428,There will be no delay.,B2,3618,1906,negation
6440117,How much butter is left?,B2,3605,1907,shopping & prices
2264595,A machine had to be installed in the factory.,B2,3632,1908,
32513,I'd like to live in a decent house.,B2,3616,1909,
297697,"He asked me my age, my name, my address, and so forth.",B2,3625,1910,
6514511,We know Tom and Mary are decent people.,B2,3616,1911,
8511875,I suggest that you wear an extra layer.,B2,3635,1912,
897322,The nurse applied a medicine to the affected part.,B2,3640,1913,negation
12387139,I do not have enemies.,B2,3623,1914,
3115942,This describes me so perfectly!,B2,3619,1915,
12003882,She hopes to find us by her side.,B2,3630,1916,
7767728,I wish to marry you.,B2,3637,1917,
5747260,That's what I pray for.,B2,3648,1918,
8433210,I don't want to raise your hopes.,B2,3630,1919,
3219385,A man I didn't know was walking back and forth in front of my house.,B2,3625,1920,
311056,As head of the sales team she reports only to the managing director.,B2,3636,1921,
10314498,The participants were for the most part young people.,B2,3644,1922,
62444,Ken couldn't recall his name.,B2,3650,1923,
6678430,Sami has met a woman he's going to marry.,B2,3637,1924,
303083,He filed the surface smooth.,B2,3655,1925,
6445611,Sami had an interesting spiritual experience.,B2,3656,1926,
6772059,I like writing poetry.,B2,3646,1927,likes & dislikes
687352,You must obtain approval before you can go.,B2,3641,1928,
7171930,I thought that you were a nurse.,B2,3640,1929,
287398,Nobody expected that his condition would take a sudden turn.,B2,3659,1930,
998996,How many stops is it from here?,B2,3657,1931,"directions & locations,numbers & counting"
8367091,Tom is a rugby player.,B2,3651,1932,sports
10267217,The change in weather was sudden.,B2,3659,1933,
13195685,I think it needs less sake next time.,B2,3652,1934,
12185678,She's nowhere to be found.,B2,3639,1935,
11608059,The guy throwing the party was William.,B2,3662,1936,
7792707,Tom lives and works on an organic farm.,B2,3642,1937,
7494346,Where did she get this sheet music?,B2,3653,1938,
12259375,His hands are smooth.,B2,3655,1939,"possession (my, your, his)"
12104539,Cross your fingers and pray.,B2,3648,1940,
7795939,I printed many copies of the insurance contract.,B2,3649,1941,
2065143,I can't recall all their names.,B2,3650,1942,
2293280,I assumed we'd all do this together.,B2,3669,1943,
3733360,No one will bother you here.,B2,3672,1944,
9314679,That's what I assumed had happened.,B2,3669,1945,
24318,I worked in a post office during the summer vacation.,B2,3664,1946,"days, months & seasons"
1654511,It's a popular vacation spot.,B2,3664,1947,
682154,"By signing a contract, you agree to certain terms and conditions.",B2,3654,1948,
2751136,A string on my guitar broke.,B2,3658,1949,"possession (my, your, his)"
7724835,This needs to be thrown away.,B2,3663,1950,
8023679,Let's wait for a while and see if the rain stops.,B2,3657,1951,
10574505,I can't drink sake.,B2,3652,1952,likes & dislikes
13060487,A society consists of many people.,B2,3679,1953,
680518,They're cleaning the beach.,B2,3677,1954,
11038718,He's cleaning the windows.,B2,3677,1955,
12090150,I made room for Tom on the bench.,B2,3671,1956,
8351231,We shouldn't let that bother us.,B2,3672,1957,
6856836,Would you like to study abroad?,B2,3665,1958,language learning
3758713,What do you associate this song with?,B2,3668,1959,
6042690,I love both my parents equally.,B2,3689,1960,family & relationships
297657,He assigned me a new job.,B2,3667,1961,
3076628,Going to live abroad is a major decision.,B2,3665,1962,language learning
8789883,I figured.,B2,3691,1963,
6443394,The football match was broadcast live on television.,B2,3673,1964,sports
5964835,No one's standing in front of the entrance.,B2,3688,1965,negation
11504236,James was patient with that disaster.,B2,3685,1966,
9965898,Have you ever fallen off your horse?,B2,3690,1967,animals
2164623,She's an intense woman.,B2,3698,1968,
11023174,We'll discover the truth one day.,B2,3686,1969,future plans & goals
11593655,I have never played cricket.,B2,3682,1970,"sports,negation"
2167181,Bye for now.,B2,3674,1971,greetings & introductions
13064631,Friendship is a support in difficult times.,B2,3694,1972,
7294621,Sami was telling me bye.,B2,3674,1973,greetings & introductions
295762,He contributed a lot of money for the sake of art.,B2,3681,1974,
7406150,They've hired themselves good lawyers.,B2,3700,1975,
1821420,You want to be lawyers.,B2,3700,1976,
4314043,Friendship is the salt of life.,B2,3694,1977,
269564,True happiness consists of desiring little.,B2,3679,1978,
7396459,He figured he couldn't afford it.,B2,3691,1979,
12664634,Is this road damaged?,B2,3684,1980,
1208886,Take the keys to your brother.,B2,3699,1981,family & relationships
10359643,I'll wait for you at main entrance.,B2,3688,1982,directions & locations
13243513,What is liquid?,B2,3702,1983,
59338,That word has fallen out of use.,B2,3690,1984,
8780655,The road to the village is narrow.,B2,3707,1985,directions & locations
7126729,How will we pay the mortgage?,B2,3705,1986,
