id,text,difficulty,max_rank,rank,topics
2891260,How can you be contacted?,C1,7111,1503,asking for help
9189980,Traffic has gone down considerably.,C1,7110,1504,
568412,This banana went bad.,C1,7096,1505,directions & locations
5386028,"Across the bridge, there is a little cottage.",C1,7112,1506,directions & locations
6237654,A lot of people criticized me for doing that.,C1,7114,1507,polite requests & manners
4823378,Could I borrow your notes?,C1,7101,1508,polite requests & manners
12637780,He decreased its value.,C1,7117,1509,
12908498,I haven't been camping since.,C1,7102,1510,
248686,We criticized her for her behavior.,C1,7114,1511,
8895616,It's distinctive.,C1,7123,1512,
13216110,You inspire others to eat more fruits.,C1,7142,1513,likes & dislikes
3918678,I contacted her.,C1,7111,1514,
5649355,The champion has successfully defended his title.,C1,7118,1515,
277813,I dashed out just after breakfast.,C1,7116,1516,
3220461,If he wins the lottery he will be set for life.,C1,7154,1517,future plans & goals
13386589,Where's the outlet?,C1,7163,1518,asking for help
8503709,It was a moment to pause.,C1,7166,1519,
8560325,I dragged myself out of bed.,C1,7126,1520,
8831804,The woman bought a lot of flour and sugar.,C1,7135,1521,shopping & prices
9036633,He worked hard to pass the exams.,C1,7133,1522,
61463,The locals around here really live at a relaxed pace.,C1,7153,1523,
35507,"Will you have another slice of pie? ""Yes, please.""",C1,7180,1524,polite requests & manners
251074,My car is at your disposal.,C1,7122,1525,"possession (my, your, his)"
1370515,They dragged their boat onto the beach.,C1,7126,1526,
247860,We are grateful to you for your kindness.,C1,7151,1527,
9925980,It's proving to be a difficult matter.,C1,7171,1528,
2721686,They won prizes in the spelling competition.,C1,7181,1529,
3281647,I want this puppy.,C1,7174,1530,likes & dislikes
7443063,They know they'll be punished.,C1,7173,1531,
37745,I wonder if you would kindly introduce us to someone.,C1,7150,1532,polite requests & manners
7800715,I have passed all my exams.,C1,7133,1533,
3731512,What's this vaccine for?,C1,7188,1534,
6423722,Mary wished she had studied harder.,C1,7191,1535,
13227364,She wonders if he knows what truth means.,C1,7192,1536,
13236280,Variations in thought inspire creativity and innovation.,C1,7142,1537,
8520766,He interviewed her.,C1,7145,1538,
268513,The information seems to have leaked out.,C1,7152,1539,
11220205,We were treated very kindly.,C1,7150,1540,
7736067,Would you like another slice of pie?,C1,7180,1541,polite requests & manners
2820747,There was a brief pause and then the music began.,C1,7166,1542,
8480034,He's a survivor.,C1,7185,1543,
302457,He didn't like to be punished.,C1,7173,1544,"negation,likes & dislikes"
6604214,The locals were friendly.,C1,7153,1545,
2349858,The results that you get depend on the values of the parameters that you set.,C1,7165,1546,
322754,The main thing that dreams lack is consistency.,C1,7209,1547,
9030766,I am a dancer.,C1,7213,1548,personal pronouns
11652842,The door finally cracked open.,C1,7211,1549,
10735964,We took advantage of the good weather and painted our barn.,C1,7198,1550,
12733017,He complained about not finding work.,C1,7207,1551,
12480091,You can only buy the medicine with a prescription.,C1,7169,1552,shopping & prices
8515990,He said he wished he'd given flowers to her.,C1,7191,1553,
11588062,"How do I get to the cathedral? ""It's down this road.""",C1,7202,1554,directions & locations
4084633,How do you find the volume of a cylinder?,C1,7212,1555,
10218073,This newspaper has a lot of subscribers.,C1,7183,1556,
306257,They clustered around the fire.,C1,7206,1557,
39811,"It's a good paper, apart from a few spelling mistakes.",C1,7181,1558,
12871259,She was digging.,C1,7217,1559,basic verbs & actions
10177186,The boat docked on the shore.,C1,7218,1560,
49468,Who was the leader of the expedition?,C1,7222,1561,
8582155,I think that I'm going deaf.,C1,7214,1562,
3551289,It's too late to shut the barn door when the horse has already run off.,C1,7198,1563,
3862025,This huge dam is an incredible feat of construction.,C1,7227,1564,
7388862,She's deaf in her right ear.,C1,7214,1565,
7388452,She has to pay her own debts.,C1,7215,1566,
11654703,I don't know how he managed such a feat.,C1,7227,1567,
1462066,All life is based on chemistry and all living things are composed of chemical compounds.,C1,7208,1568,
5358240,Expressing your feelings is not a sign of weakness.,C1,7223,1569,
12885808,We praised his honesty.,C1,7234,1570,
7822352,He is an entrepreneur.,C1,7219,1571,
12637757,Their intention is evident.,C1,7220,1572,
55355,So far we have had no news as to which route the expedition has taken.,C1,7222,1573,
283937,His honesty is beyond doubt.,C1,7234,1574,"possession (my, your, his)"
8478545,He's in denial.,C1,7216,1575,emotions
10861461,"After infant school, she went to junior school.",C1,7236,1576,
273193,A vast plain extends beyond the river.,C1,7224,1577,
12562330,I hope they're still mates.,C1,7248,1578,
3385962,Was that an insult?,C1,7240,1579,
8673623,Is there any way to offset those costs?,C1,7256,1580,
1884973,So here is where the dog has been digging!...,C1,7217,1581,
319526,There was a neat pile of books in the corner of the room.,C1,7251,1582,
2510744,I'm on the interstate.,C1,7242,1583,
11468104,He had no expectation of winning.,C1,7221,1584,
7782722,The nurse will give me an injection.,C1,7238,1585,
310811,She has a great liking for rich foods.,C1,7245,1586,likes & dislikes
11430249,They finished praying.,C1,7265,1587,
9054011,We propose to deal with this subject in the following chapter.,C1,7269,1588,
3989566,Dan didn't even negotiate the price.,C1,7252,1589,
12990547,You can never achieve perfection.,C1,7260,1590,
321747,I like instrumental music.,C1,7239,1591,likes & dislikes
12775157,Do you focus on progress or perfection?,C1,7260,1592,
9826629,I hung some posters on the wall.,C1,7263,1593,
12530680,"Hello, old pal.",C1,7258,1594,greetings & introductions
5901293,She spent a lot of time practicing the piano.,C1,7264,1595,
7288641,Sami was praying out loud.,C1,7265,1596,
5146872,Are you here to negotiate?,C1,7252,1597,sports
5491087,Sailing is more fun than fishing.,C1,7283,1598,
6116220,I pride myself on my problem-solving abilities.,C1,7288,1599,
11889789,Use your problem-solving skills to find solutions.,C1,7288,1600,
11590092,Matthew always makes a grocery list before heading to the store to buy ingredients for his recipes.,C1,7271,1601,animals
12249048,Do you have any pigs?,C1,7261,1602,
265895,The plate slipped from my hands and fell to the floor.,C1,7286,1603,polite requests & manners
278324,May I sneak in? My flight is leaving soon.,C1,7287,1604,
10671555,"You're the one who shapes reality. If it's bad, change it. If it's good, make it incredible.",C1,7284,1605,plants
10748805,The viola is a cold-resistant plant.,C1,7277,1606,
16719,You are prohibited from smoking here.,C1,7267,1607,
10211046,It's prohibited to pass through here.,C1,7267,1608,
9801101,My ears are sore!,C1,7289,1609,animals
6365256,Riders can form a close bond with their horse.,C1,7279,1610,
4014116,What do you propose we do now?,C1,7269,1611,
1961184,I thought a walk in the park might take our minds off our troubles.,C1,7298,1612,
10270626,Some of the pupils were absent with colds.,C1,7307,1613,
12543310,It makes no difference whatsoever at the moment.,C1,7304,1614,
387372,How could I be a robot? Robots can't dream.,C1,7280,1615,
11016776,We walked carefully down the steep mountain path.,C1,7292,1616,
7288211,Sami promised his mom he would not sneak out again.,C1,7287,1617,
3027683,"We think, dream and remember in pictures and carry within us a large internal archive.",C1,7311,1618,
8977698,The engine didn't start because it needed a new spark plug.,C1,7290,1619,negation
8403233,My future remains uncertain.,C1,7299,1620,future plans & goals
2070766,I would like to upload several photos to the forum. Could you tell me how?,C1,7300,1621,asking for help
9945261,This shirt isn't the same as that one. The buttons are different.,C1,7317,1622,sports
6346855,Who do you usually go sailing with?,C1,7283,1623,
10270515,I upload all my recipes on my blog.,C1,7300,1624,
6825517,I can't find my bicycle.,C1,7314,1625,"possession (my, your, his)"
10585027,"Can you feel anything? ""Nothing whatsoever.""",C1,7304,1626,negation
10052327,What triggered this?,C1,7297,1627,
51875,The straw appears bent at the place where it enters the water.,C1,7294,1628,
10361114,"The horses moved off, setting the cart in motion.",C1,7318,1629,
12186755,Did you bump into anything?,C1,7316,1630,
10214875,The weather signs became uncertain.,C1,7299,1631,
12373534,How much does this box weigh?,C1,7303,1632,
5757721,You have to adapt.,C1,7309,1633,
3962671,This extension cord is too short.,C1,7328,1634,
6880004,I found a cord on the beach.,C1,7328,1635,
8998738,Am I allowed to use that shopping cart?,C1,7318,1636,
8531701,She went to the circus with him.,C1,7319,1637,
11889046,Riding a bicycle is great exercise.,C1,7314,1638,sports
10203395,You have to adapt to the situation.,C1,7309,1639,
6616576,His ancestors are from here.,C1,7310,1640,family & relationships
7278935,Sami was still a freshman.,C1,7340,1641,
7127733,How can I be better financially prepared in the future?,C1,7339,1642,future plans & goals
6704030,Water is a compound of hydrogen and oxygen.,C1,7349,1643,
13204037,I will not archive her photographs.,C1,7311,1644,
24488,"After several delays, the plane finally left.",C1,7334,1645,
10504785,This is my colleague.,C1,7323,1646,greetings & introductions
4172017,She looked furious.,C1,7341,1647,emotions
13257104,Fresh air was desperately needed.,C1,7336,1648,
11859105,The trail winds through dense forests.,C1,7335,1649,
10085672,There are plenty of ways to write a sentence and still keep the general message intact.,C1,7351,1650,language learning
8737625,"He is mad, or I am much mistaken.",C1,7363,1651,
12116036,Organize similar items together for easy access.,C1,7370,1652,
11592639,Who compiled this list?,C1,7325,1653,
276869,The man was hiding in a dense forest.,C1,7335,1654,
5715725,We spread ourselves out on the lawn.,C1,7358,1655,
238476,I found the theater crowded.,C1,7329,1656,
464396,We have small and large portions.,C1,7376,1657,
12947493,His knowledge of geography is not sufficient.,C1,7343,1658,
7697532,Reduce the size of your portions.,C1,7376,1659,
7404745,She said she was mistaken.,C1,7363,1660,
6257843,Are there any fish in this pond?,C1,7374,1661,animals
2247990,I'm financially secure.,C1,7339,1662,
270780,Water consists of hydrogen and oxygen.,C1,7349,1663,
12420045,"Because of the storm, the ship couldn't enter harbour.",C1,7347,1664,
8614530,He rounded the corner and saw her.,C1,7385,1665,
12249012,I helped organize everything.,C1,7370,1666,
616173,No man is a prophet in his own land.,C1,7378,1667,
10787899,"Look, Mary. We can see the whole harbour from here.",C1,7347,1668,
7367697,I'll hazard a guess anyway.,C1,7348,1669,
18028,It's a pity that you couldn't come.,C1,7373,1670,
9200036,When were the scales last adjusted?,C1,7390,1671,
11717793,The samples must be kept at a regulated temperature.,C1,7384,1672,
5131945,The sum was rounded up.,C1,7385,1673,
12898597,I'm on the front lawn.,C1,7358,1674,
10085628,There are many ways to write a sentence and still keep the general message intact.,C1,7351,1675,
5849998,I tried to do the sensible thing.,C1,7393,1676,
27452,"A stone once cast, and a word once spoken, cannot be recalled.",C1,7380,1677,
10702100,Whatever had happened in the past was now irrelevant.,C1,7353,1678,
4026545,The wind is shifting.,C1,7396,1679,
4752662,It would be a great pity if you gave up now.,C1,7373,1680,
11438915,He rushed inside.,C1,7387,1681,polite requests & manners
670503,Could you please speak a little slower?,C1,7398,1682,
10908891,We'll have to satisfy them.,C1,7389,1683,
271520,Stars are shining in the sky.,C1,7397,1684,
8899357,Flies fall prey to the spider's web.,C1,7377,1685,negation
269859,Don't you have a needle and some thread?,C1,7367,1686,
13214200,He recalled every broken promise.,C1,7380,1687,"days, months & seasons,likes & dislikes"
7558126,I like to eat seasonal fruit.,C1,7391,1688,"likes & dislikes,days, months & seasons"
3071494,This chair needs a few more touches of paint.,C1,7403,1689,
5725935,The industry isn't well regulated.,C1,7384,1690,negation
10072291,Stop spinning.,C1,7399,1691,basic verbs & actions
10091931,"I've interviewed a number of your teammates, and they all think you're the best player on the team.",C1,7402,1692,
12245801,People are not always sensible.,C1,7393,1693,negation
6252072,How many concerts have you been to?,C1,7433,1694,numbers & counting
1395346,He had a whale of a time.,C1,7410,1695,polite requests & manners
3452101,Please drive slower.,C1,7398,1696,polite requests & manners
3409317,The wind has shifted.,C1,7395,1697,
2218485,You're very fortunate.,C1,7446,1698,
12665778,The writings of people have lasted.,C1,7411,1699,
11667464,Tobias started stepping into the bathroom.,C1,7401,1700,basic verbs & actions
5373296,I'm working on the finishing touches.,C1,7403,1701,
30135,Slow speech is characteristic of that man.,C1,7428,1702,colors & shapes
10360547,I was wearing a red ankle-length dress.,C1,7415,1703,emotions
9206366,I admire you a lot.,C1,7412,1704,future plans & goals
12112751,Each small success became a stepping stone towards achieving my ultimate goals.,C1,7401,1705,future plans & goals
261243,I was full of curiosity about her past.,C1,7439,1706,
1010132,"Do you remember the time when we were children, and travelled on a train?",C1,7405,1707,
3824849,There are always exceptions.,C1,7443,1708,
1078031,Only build a house on strong foundations.,C1,7448,1709,
7971283,I need to act with more caution.,C1,7426,1710,
5135006,Bullying is a learned behavior.,C1,7424,1711,
11179107,"Fortunately, I have someone to talk to.",C1,7447,1712,
12267629,Too much confidence is harmful.,C1,7458,1713,
12315811,I've completed all the classes necessary for my certification.,C1,7427,1714,
10360523,How did you twist your ankle?,C1,7415,1715,
6253159,I used to go to a lot of concerts.,C1,7433,1716,
7132388,How can I avoid getting eye infections?,C1,7464,1717,asking for help
7377736,Mary couldn't hide her frustration.,C1,7451,1718,emotions
11497763,Heavy rain caused flooding in some areas.,C1,7445,1719,
7393784,"She was very convincing, wasn't she?",C1,7437,1720,
9443802,Curiosity replaced shock.,C1,7439,1721,
3180601,My phone is handy.,C1,7456,1722,"possession (my, your, his)"
3639783,Those shoes are hers.,C1,7460,1723,"possession (my, your, his)"
2182121,There are exceptions.,C1,7443,1724,
7791637,I can't get rid of this headache.,C1,7459,1725,negation
8515967,He told me that he saw someone kissing her.,C1,7467,1726,
7231459,I don't think that I'm going to resign.,C1,7490,1727,negation
13124927,I wish I had a spare key handy.,C1,7456,1728,
240767,Fortunately none of the passengers were injured.,C1,7447,1729,
1126666,That is mine. I don't know where hers is.,C1,7460,1730,"possession (my, your, his)"
3436245,We have to grasp this issue.,C1,7455,1731,
241825,I don't want to resign my job at present.,C1,7490,1732,negation
2266097,He called us at the top of his lungs.,C1,7470,1733,
51912,I like my steak rare.,C1,7503,1734,likes & dislikes
12546022,Are you going to the conference she's organizing?,C1,7479,1735,
10977119,Have you got your driving licence?,C1,7469,1736,
1483798,"I had a slight headache, so I went to bed early.",C1,7459,1737,
12075908,I want to be a music therapist.,C1,7510,1738,future plans & goals
12247977,He was chosen randomly.,C1,7487,1739,
7978459,This was a memorable day for me.,C1,7474,1740,
2498267,"I know I made a mistake, but you needn't rub it in!",C1,7494,1741,
11990487,Don't you have a driving licence?,C1,7469,1742,negation
529800,The doctor gave her a thorough check-up.,C1,7512,1743,
319682,The wind scattered the leaves about.,C1,7497,1744,
5608553,The runners were jumping in place.,C1,7495,1745,basic verbs & actions
7733891,I'd like a steak.,C1,7503,1746,at the restaurant
12117674,Don't forget to sweep the kitchen floor regularly to keep it clean.,C1,7507,1747,
294337,He is very thorough about everything.,C1,7512,1748,
10630541,I'm not bothered!,C1,7531,1749,emotions
5090000,The beaches are better here.,C1,7528,1750,
5374245,This tropical island has beautiful white sand beaches lined with palm trees.,C1,7528,1751,
11635599,Karl searched for the men.,C1,7499,1752,
11511424,James searched online.,C1,7499,1753,
1582184,It is only suspicion so far.,C1,7506,1754,
71434,I'll sweep the floor while you wash the dishes.,C1,7507,1755,basic verbs & actions
12217756,He was shouting as loud as he could.,C1,7501,1756,
2259343,The machine has to be assembled.,C1,7525,1757,
6900313,Those who want honey must not be afraid of bees.,C1,7529,1758,
5648443,"When a door closes, another one opens.",C1,7541,1759,
4016634,What an amazing coincidence!,C1,7542,1760,
3147922,There's been a corresponding increase in wholesale prices.,C1,7518,1761,
297768,He touched me on the cheek.,C1,7535,1762,
10863069,I'm a comedian.,C1,7543,1763,greetings & introductions
2221049,The apples are red.,C1,7522,1764,colors & shapes
6796912,Where is your boarding pass?,C1,7530,1765,directions & locations
6938964,There's some more in the cooler.,C1,7548,1766,
2793063,They prefer green apples.,C1,7522,1767,"likes & dislikes,colors & shapes"
2538942,I'm assuming it was just a coincidence.,C1,7542,1768,
10774921,Tom wasn't bothered by the smell.,C1,7531,1769,negation
713038,A friend of mine commissioned a well-known artist to paint a portrait of his wife.,C1,7545,1770,family & relationships
8993116,"If I don't donate, it will weigh on my conscience.",C1,7547,1771,
275997,A big tear rolled down my cheek.,C1,7535,1772,emotions
4846670,We shouldn't take it lightly.,C1,7577,1773,negation
8438329,Everyone began boarding the bus.,C1,7530,1774,
9149521,That newspaper has a large circulation.,C1,7539,1775,
65712,I had a flu shot.,C1,7564,1776,
253350,I like curry and rice.,C1,7550,1777,likes & dislikes
12775325,They reached the canyon just before sunset.,C1,7533,1778,
11899817,I want curry.,C1,7550,1779,likes & dislikes
12253226,The seal is an animal from the polar region.,C1,7594,1780,animals
6179402,She is a comedian.,C1,7543,1781,greetings & introductions
5642639,This lake is private. Fishing here is forbidden.,C1,7565,1782,
10281665,"The other day I had lunch with someone I used to admire in secondary school, and they now seem even cooler.",C1,7548,1783,
6217524,I was so tired that I fell asleep on the hard marble floor.,C1,7580,1784,
681139,Doctors take an oath not to harm anyone.,C1,7587,1785,
3258711,It is forbidden to smoke.,C1,7565,1786,
3211357,We concentrated.,C1,7546,1787,
5933224,Lectures take place frequently.,C1,7576,1788,
3259615,"I need another pillow, please.",C1,7592,1789,polite requests & manners
7112176,Your prediction was almost right.,C1,7595,1790,
16071,You must employ your capital well.,C1,7558,1791,
20069,There's no telling what kind of trouble this proposal might stir up. The result is certainly going to be something to see.,C1,7614,1792,
10843765,Don't take this lightly.,C1,7577,1793,negation
3128141,The translation is made explicit.,C1,7560,1794,
11506138,The pirate was an actor.,C1,7593,1795,
11503564,David still hasn't processed everything yet.,C1,7597,1796,
11272346,"She is not the founder, she's the investor.",C1,7571,1797,negation
9150222,We're friends of theirs.,C1,7623,1798,"possession (my, your, his)"
5083040,"Have you ever just let the chocolate melt in your mouth? I swear, it tastes even better this way.",C1,7582,1799,
11602141,William became a famous rapper.,C1,7600,1800,
2523927,These horses are theirs.,C1,7623,1801,"possession (my, your, his)"
674888,We eat more processed food than natural food.,C1,7597,1802,
6763690,Let's melt cheese on the potatoes.,C1,7582,1803,
12992044,This is all puzzling to me.,C1,7599,1804,
9435431,It's a tricky task which requires a lot of patience.,C1,7629,1805,
61067,Operating this computer is tricky.,C1,7629,1806,
13250826,A long-forgotten stuffed animal lies under the bed.,C1,7615,1807,animals
2751229,That skirt is long.,C1,7609,1808,
1103198,Can you solve the puzzle?,C1,7599,1809,
13045131,My parents live in the suburbs of the city.,C1,7617,1810,family & relationships
55575,What a revelation!,C1,7604,1811,
10956513,The city and its nearby suburbs grew rapidly for several reasons.,C1,7617,1812,
12664693,"This time, I'm picking up the tab.",C1,7620,1813,
3594001,That's a nice skirt.,C1,7609,1814,
42110,It was the triumph of civilization over force.,C1,7630,1815,
9688527,I'm going stir-crazy.,C1,7614,1816,
12745640,He sprinted out of the classroom.,C1,7613,1817,
12574936,He is the scholar in our class.,C1,7606,1818,
7744267,She got wet from the waist to the knees.,C1,7635,1819,
282566,"At a word from the ballet master in the white suit, the room will come alive.",C1,7650,1820,
11045308,I eat toast with butter.,C1,7624,1821,
7405186,He said he was annoyed.,C1,7646,1822,
10727883,Touch your toes.,C1,7625,1823,
5757825,Stay on your toes.,C1,7625,1824,
8927232,I find it very appealing.,C1,7647,1825,
12347946,Don't do unto others what you don't want them to do to you.,C1,7633,1826,
8319951,I am a businessman.,C1,7657,1827,
8281910,Citizens use new Uber-like services to have drinks or meals delivered.,C1,7631,1828,
296672,He is cool amid confusion.,C1,7645,1829,
6147461,"Eating a pizza, he annoyed his sister.",C1,7646,1830,
8838561,She's very ambitious and very sensitive.,C1,7644,1831,
1761161,I've corrected the mistake.,C1,7666,1832,
297090,He welcomed his fellow worker into his home.,C1,7636,1833,
9979015,Why don't we go by cab?,C1,7658,1834,
12169554,Accessories are sometimes important.,C1,7640,1835,
52826,John put his foot on the brake and we stopped suddenly.,C1,7655,1836,
738652,He felt pain and compassion.,C1,7664,1837,
11422200,We welcomed everyone.,C1,7636,1838,
35484,It is neither more nor less than absurd.,C1,7639,1839,
11892526,Have you worn ballet shoes before?,C1,7650,1840,
4496089,Blend the mixture together until it is smooth.,C1,7653,1841,
288898,"He is rarely, if ever, late for appointments.",C1,7648,1842,
8818302,Yanni was trying to call a cab.,C1,7658,1843,
12769857,Tom builds tiny houses.,C1,7656,1844,
9026027,"I can't remember: is it a cough, sore throat, and fever? Or something else?",C1,7668,1845,
9448008,The only thing preventing us from accomplishing ours goals are our doubts.,C1,7677,1846,
6839468,What a bargain!,C1,7651,1847,
6891430,I drank beer from a plastic cup.,C1,7679,1848,
11009682,He's just a businessman.,C1,7657,1849,
5132023,He stepped on the brake.,C1,7655,1850,
7184003,No one doubts that you'll be able to pass the examination.,C1,7677,1851,
10268220,I don't know how many third cousins I have. I haven't counted them.,C1,7669,1852,
4600124,A feast like this is fit for a king!,C1,7689,1853,
7244120,Sami kept denying everything.,C1,7673,1854,
4865259,He always eats breakfast here.,C1,7681,1855,
19962,There is no denying the fact that smoking is harmful.,C1,7673,1856,
10813269,He eats a lot of junk sometimes.,C1,7681,1857,
2094640,We have an elevator and a private bath.,C1,7683,1858,
10504929,A fast for the rich is a feast for the poor.,C1,7689,1859,
11588986,What are your cousins called?,C1,7669,1860,
12664724,You feel compassion for him.,C1,7664,1861,"emotions,personal pronouns"
955152,The plants suffered damage from the frost.,C1,7693,1862,plants
12214606,This author is internationally known.,C1,7702,1863,
7408577,They corrected themselves.,C1,7666,1864,personal pronouns
9096989,The bicycle is the most elegant and efficient means of transport ever invented.,C1,7682,1865,
10506339,Let's not wait for the elevator. Let's take the stairs.,C1,7683,1866,"negation,basic verbs & actions"
12913964,I hiked down the valley.,C1,7696,1867,basic verbs & actions
5165767,I don't make excuses.,C1,7686,1868,negation
30860,"If I were healthy, I could go on a hike.",C1,7696,1869,
7276203,Sami was at his locker.,C1,7711,1870,
12375628,These lilies have a very nice smell.,C1,7709,1871,plants
7384080,She never has a pencil with her.,C1,7720,1872,"possession (my, your, his)"
266300,Nothing can change the look of a city so dramatically as the sudden appearance of a block of offices which towers above all the surrounding buildings.,C1,7678,1873,
1336,I don't want to be lame; I want to be cool!!,C1,7707,1874,likes & dislikes
9315807,Our teacher is marking exam papers.,C1,7713,1875,in the classroom
11795586,What is the password to use the instant messenger?,C1,7715,1876,
12296719,I feel somewhat relieved now.,C1,7731,1877,emotions
44855,They sell imported goods at the shop.,C1,7700,1878,shopping & prices
263393,The crop suffered serious damage as a consequence of the early frost.,C1,7693,1879,
12775956,The queen’s garden was filled with roses and lilies.,C1,7709,1880,plants
7396749,He told me that he was relieved.,C1,7731,1881,emotions
11994530,Demand for imported cars is increasing because of lower prices.,C1,7700,1882,shopping & prices
3365402,Mary grabbed her purse.,C1,7727,1883,"possession (my, your, his)"
9855582,His words were hollow.,C1,7697,1884,
256301,I picked up a purse in the street.,C1,7727,1885,
1180463,I'm just a messenger.,C1,7715,1886,family & relationships
8525476,She kissed him on his cheek.,C1,7706,1887,
2016678,I'd like to cancel my reservation.,C1,7733,1888,polite requests & manners
12281593,He seemed to sigh.,C1,7742,1889,
10274020,The pipes are in the walls.,C1,7723,1890,
2245466,Everyone was tense.,C1,7752,1891,emotions
8404055,I am not going to punish them.,C1,7726,1892,negation
3273081,In whose name shall I make the reservation?,C1,7733,1893,in the classroom
21363,A student spends a lot of time studying.,C1,7746,1894,
11739840,He teaches her to cook new recipes.,C1,7751,1895,basic verbs & actions
10272446,Is there a pencil case on the table?,C1,7720,1896,in the classroom
3631403,He knows nothing about anatomy.,C1,7768,1897,negation
5481123,Tires are made from synthetic rubber.,C1,7750,1898,language learning
9191903,This is chess.,C1,7776,1899,sports
10840950,Try to learn your spouse's love language.,C1,7747,1900,
11879226,He read the replies.,C1,7732,1901,basic verbs & actions
12665698,They breathed a sigh.,C1,7742,1902,
6715482,Sami decorated the place in his distinctive style.,C1,7785,1903,
12337998,I think there is a problem with the tense.,C1,7752,1904,language learning
3009197,I keep waking up in the middle of the night.,C1,7760,1905,
425148,We often play chess.,C1,7776,1906,sports
388415,She spends a lot of money on clothes.,C1,7746,1907,shopping & prices
4825409,My knife has gotten dull.,C1,7788,1908,"possession (my, your, his)"
2855183,They decorated it.,C1,7785,1909,
8503450,He has a very old automobile.,C1,7772,1910,
10011430,Yanni bought some synthetic oil.,C1,7750,1911,
7399273,She admits that she wasn't happy.,C1,7764,1912,emotions
315423,She was afraid of waking the baby.,C1,7760,1913,"emotions,family & relationships"
11526517,What will you do with all that cement you bought?,C1,7775,1914,future plans & goals
10180261,The walls of her room are covered with posters of her idol.,C1,7802,1915,"family & relationships,likes & dislikes,possession (my, your, his)"
251132,My hobby is playing the piano.,C1,7800,1916,likes & dislikes
2045442,I know I'm not dreaming.,C1,7787,1917,negation
8557283,"I'm also faring well, thank you.",C1,7790,1918,"greetings & introductions,emotions"
1070299,"Light blue is the color of the sky and, consequently, is also the color of the sea, lakes, and rivers.",C1,7780,1919,colors & shapes
61549,"Kozue thought the teacher's lecture was dull, boring and endless.",C1,7788,1920,
5951549,People on space stations float.,C1,7793,1921,
11636064,I'm the adviser.,C1,7765,1922,personal pronouns
2267120,I want to buy an automobile.,C1,7772,1923,shopping & prices
5938931,I'm very old-fashioned.,C1,7791,1924,
5639905,I'm fairly old-fashioned.,C1,7791,1925,
11513662,John went down to the basement to see if the generator was fine.,C1,7794,1926,
8208716,Can you locate where we are on the map for me?,C1,7809,1927,"directions & locations,asking for help"
1168849,Our school is in a good neighbourhood.,C1,7819,1928,directions & locations
9497141,I don't know if he manages to arrive on time.,C1,7813,1929,negation
6866453,The new software enables me to work from home.,C1,7789,1930,
10074764,"He never takes any notes in class, but always manages to get good grades.",C1,7813,1931,
9654032,I wouldn't say it's correct and I wouldn't say either it's incorrect.,C1,7804,1932,negation
276349,Does anyone oppose the new plan?,C1,7823,1933,
8569189,His hobby was collecting ancient coins.,C1,7800,1934,likes & dislikes
2648508,Is it an illusion?,C1,7803,1935,
12259583,Have you done some modeling?,C1,7816,1936,
5543353,Tom should change his locks.,C1,7810,1937,
2490757,She feared traveling alone.,C1,7792,1938,emotions
287721,Such was his courage that he feared no danger.,C1,7792,1939,
3187134,It is a guessing game as to what they will come up with next!,C1,7798,1940,
11245196,Overtime is rare here.,C1,7826,1941,
11503771,David wanted to meet his idol.,C1,7802,1942,
10986434,Please enter the recipient address.,C1,7838,1943,polite requests & manners
6926671,They need special permits to get into this area.,C1,7828,1944,
797586,A more robust approach is certainly possible.,C1,7843,1945,
2510824,He leaped out of bed.,C1,7808,1946,
44715,The answers are both incorrect.,C1,7804,1947,negation
3726825,I'm remembering when we were kids.,C1,7840,1948,
10773635,The accident happened at a junction.,C1,7806,1949,"animals,basic verbs & actions"
12634267,They rescued the lost dog.,C1,7841,1950,
727090,"It's tough to make predictions, especially about the future!",C1,7832,1951,future plans & goals
9852159,"You can pay cash on delivery, by bank transfer or by postal order.",C1,7831,1952,shopping & prices
9676590,I don't charge for overtime.,C1,7826,1953,shopping & prices
6241470,Tom has trouble remembering people's names.,C1,7840,1954,
5137596,The police are looking for suspects.,C1,7855,1955,
11927204,I was so thrilled.,C1,7862,1956,emotions
9848363,You swept me off my feet.,C1,7857,1957,emotions
5737292,I had a profound experience.,C1,7835,1958,
6532078,It's going to be risky.,C1,7842,1959,
9219697,We were sober.,C1,7850,1960,
5263757,She doesn't live in my neighbourhood.,C1,7819,1961,family & relationships
11900446,Are you sober?,C1,7850,1962,
5850208,I was terrified to death.,C1,7859,1963,
6094005,Doing that is too risky.,C1,7842,1964,
12469672,What is the name of this vegetable?,C1,7869,1965,
11795929,He looked terrified.,C1,7859,1966,
6411370,Mary told Tom that she thought John was unconscious.,C1,7866,1967,
32089,Everybody was thrilled by his story.,C1,7862,1968,
32615,Another problem has arisen.,C1,7882,1969,
11651632,This is double sided tape.,C1,7848,1970,
3737736,Can I get a refund?,C1,7839,1971,
11857015,Charity is a virtue.,C1,7872,1972,
683926,Let the fruit-tree come to bloom.,C1,7888,1973,
261436,I caught a beautiful butterfly.,C1,7891,1974,
301845,He succeeded by virtue of his efforts.,C1,7872,1975,
10117174,"I know you like storms, that I remember.",C1,7853,1976,
6176602,Even for the mere flight of a butterfly all the sky is necessary.,C1,7891,1977,
7111412,I don't think Tom is unconscious.,C1,7866,1978,
12247262,What catches your eyes?,C1,7894,1979,
