id,text,difficulty,max_rank,rank,topics
323952,"Night coming on, people began to get home.",A2,894,1018,"telling time,basic verbs & actions"
4496483,You changed my life.,A2,897,1019,"personal pronouns,basic verbs & actions"
3689341,I love my daily life.,A2,899,1020,likes & dislikes
2542316,I'm sure you'll figure it out.,A2,904,1021,"personal pronouns,future plans & goals"
1183653,I love both my daughter and my son.,A2,900,1022,family & relationships
11189998,Please sign this paper.,A2,910,1023,polite requests & manners
2898212,I built this house with my own hands.,A2,895,1024,"possession (my, your, his)"
263644,I am playing it safe.,A2,914,1025,basic verbs & actions
2713769,That's not safe.,A2,914,1026,negation
11685698,The voice wasn't Claudio's.,A2,918,1027,"possession (my, your, his)"
1579465,The hospital is next to the school.,A2,905,1028,directions & locations
6601867,It's a modern design.,A2,908,1029,
8440255,I don't think I know anyone in these parts.,A2,911,1030,negation
2359450,I've done crazier things than this.,A2,898,1031,basic verbs & actions
12199579,I heard the man's voice.,A2,918,1032,"possession (my, your, his)"
6809512,Sami wasn't popular at high school.,A2,912,1033,negation
10021839,I have many published books.,A2,913,1034,basic verbs & actions
2548515,We all have to die.,A2,902,1035,basic verbs & actions
3109697,This isn't so difficult.,A2,903,1036,negation
321159,"Do it right now, before you forget.",A2,924,1037,basic verbs & actions
7198339,It isn't difficult to do.,A2,903,1038,negation
6334804,We're not the only ones doing that.,A2,909,1039,"negation,personal pronouns"
8955702,I don't have Internet at home.,A2,928,1040,"negation,possession (my, your, his)"
8951273,What are you guys writing?,A2,920,1041,basic verbs & actions
240938,Hiroki was at a loss what to do.,A2,907,1042,basic verbs & actions
6089470,If I was rich I'd buy a house by the sea.,A2,933,1043,future plans & goals
5099107,Love rules over hate.,A2,932,1044,emotions
7147510,Sami knows that I don't like that.,A2,906,1045,"likes & dislikes,negation"
1344025,Modern art doesn't interest me.,A2,908,1046,"likes & dislikes,negation"
3138423,I am on the Internet.,A2,928,1047,personal pronouns
30731,"If it were not for the sun, there would be no life on the earth.",A2,923,1048,plants
280557,"We have something special for you, sir.",A2,934,1049,polite requests & manners
10122769,You and I have the same goal.,A2,925,1050,personal pronouns
12415411,You're starting.,A2,915,1051,basic verbs & actions
572577,What a huge dog!,A2,927,1052,animals
11707367,"I talk to you, listen to me.",A2,929,1053,polite requests & manners
372422,Whose book is it?,A2,919,1054,"possession (my, your, his)"
10032367,That isn't my goal.,A2,925,1055,"negation,future plans & goals"
8521437,He might've followed her.,A2,946,1056,
1813148,How long was he in the army?,A2,921,1057,asking for help
12290207,Is he okay?,A2,930,1058,"personal pronouns,emotions"
12972057,He's waiting for you to give him an answer.,A2,938,1059,"personal pronouns,basic verbs & actions"
6912796,I'm not good at doing that because I never practice.,A2,931,1060,negation
1898119,Think of all the fun you've been missing.,A2,950,1061,"personal pronouns,likes & dislikes"
12065517,That's something worth waiting for.,A2,938,1062,basic verbs & actions
25378,Can you see something red down below?,A2,943,1063,colors & shapes
35624,We called the party a great success.,A2,935,1064,basic verbs & actions
295986,He is deep in study.,A2,945,1065,basic verbs & actions
11830363,Ivan released the girl.,A2,954,1066,basic verbs & actions
4013093,I'm sure that Tom will pass the test.,A2,952,1067,future plans & goals
3329592,"Can I get you anything, sir?",A2,934,1068,polite requests & manners
908446,"There is a time for many words, and there is also a time for sleep.",A2,957,1069,"days, months & seasons,basic verbs & actions"
11503671,The police car followed David.,A2,946,1070,basic verbs & actions
11521175,Are you basing this on something you saw on TV?,A2,942,1071,basic verbs & actions
8340491,Practice as often as you can.,A2,931,1072,language learning
4497669,There are other ways to do this.,A2,939,1073,basic verbs & actions
5734279,We're going to build on this.,A2,963,1074,future plans & goals
10990209,Come here and show me your report card.,A2,964,1075,polite requests & manners
48268,The dog wouldn't let go of the ball.,A2,961,1076,animals
10041685,This cup is mine.,A2,971,1077,"possession (my, your, his)"
12952115,He turned towards the sound.,A2,936,1078,basic verbs & actions
10196808,He's only writing the truth.,A2,960,1079,"basic verbs & actions,negation"
2946665,It's a professional-looking website.,A2,953,1080,
3635895,That's not mine.,A2,971,1081,"possession (my, your, his),negation"
2096091,Which table?,A2,958,1082,"asking for help,directions & locations"
5852348,I created this.,A2,944,1083,basic verbs & actions
2012987,I want to make you an offer.,A2,951,1084,basic verbs & actions
2405883,I said my piece.,A2,975,1085,basic verbs & actions
12168397,I want to see what's inside that box.,A2,962,1086,"personal pronouns,basic verbs & actions"
2820777,I pass the bank every day on the way to work.,A2,952,1087,"directions & locations,basic verbs & actions"
3177999,Did you sleep in here?,A2,957,1088,basic verbs & actions
10322627,Is that a recent picture?,A2,977,1089,
12847935,You should visit him.,A2,980,1090,personal pronouns
55538,This is true in a large number of cases.,A2,965,1091,basic verbs & actions
2541516,I was going to leave you a note.,A2,973,1092,numbers & counting
7786293,Each of the boys wants to drive a car.,A2,986,1093,"future plans & goals,basic verbs & actions"
32702,We're looking forward to seeing you again.,A2,978,1094,"basic verbs & actions,negation"
2376021,I know it isn't the truth.,A2,960,1095,"asking for help,basic verbs & actions"
11259530,Can you come straight to the point?,A2,979,1096,basic verbs & actions
1606601,It's dark in here.,A2,966,1097,basic verbs & actions
11176318,The food is included.,A2,993,1098,basic verbs & actions
11498992,Daniel put up the list on the wall.,A2,981,1099,personal pronouns
254150,Am I included in the team?,A2,993,1100,basic verbs & actions
5095388,Here come the boys.,A2,986,1101,basic verbs & actions
10085400,What kind of house do you want to build?,A2,963,1102,
4497753,I don't have any pain at all.,A2,996,1103,
1664441,I am building a wall.,A2,981,1104,
11531540,I'd go home straight away if I were you.,A2,979,1105,
11287761,She wrote that.,A2,984,1106,
7246423,Sami was talking about hair products.,A2,976,1107,
8582131,The police officer said that we should go that way.,A2,995,1108,
11421801,They respect people.,A2,999,1109,
3657346,What does the police officer do?,A2,995,1110,
10819468,Would you like to change places?,A2,998,1111,
7990036,Sami gives his phone number out all the time.,A2,991,1112,
10906669,Our products are better than your products.,A2,976,1113,
2915034,I don't know how to write about what's going on in my life.,A2,1008,1114,
6259643,Are your parents still married?,A2,994,1115,
1557588,Who would you like to speak with?,A2,1004,1116,
2361325,I don't like rock music.,A2,1002,1117,
7175131,Tom thought that Mary might be allowed to do that in the near future.,A2,985,1118,
3125720,Can you be more specific?,A2,1005,1119,
3989547,Dan didn't even listen to Linda's album.,A2,1010,1120,
61791,Here is my album.,A2,1010,1121,
9812256,Keep an eye on the baby while I'm away.,A2,1018,1122,
12910746,I made it to the river.,A2,1001,1123,
1121347,She's going to the top of the rock.,A2,1002,1124,
7126669,How can you not respect them?,A2,999,1125,
8235820,Keep an eye on the road.,A2,1018,1126,
1745148,I have to create a new website.,A2,1014,1127,
39833,It was only recently that she changed her mind.,A2,1026,1128,
6119310,Sami was much more specific.,A2,1005,1129,
3054324,When and where shall we meet?,A2,1003,1130,
6141809,Call me at half past six please.,A2,1000,1131,
6324859,Is your daughter a student?,A2,1031,1132,
8160831,That's exactly why I can create music.,A2,1014,1133,
6935499,Have you gone to a park recently?,A2,1026,1134,
6899037,"You're the person in charge, aren't you?",A2,1012,1135,
10491051,We cannot allow that.,A2,1039,1136,
6439491,"It's pretty cold, isn't it?",A2,1013,1137,
2052215,That's a very funny story!,A2,1019,1138,
13368188,I've never been to this store.,A2,1030,1139,negation
2200123,Our time is limited.,A2,1021,1140,
6232733,Tom said he knew he might be required to do that soon.,A2,1027,1141,
5036890,Everyone came except for Marco.,A2,1017,1142,
12637174,I provided them with what they needed.,A2,1025,1143,
7241354,Sami was on the track team.,A2,1033,1144,sports
1300107,We could live in peace here.,A2,1024,1145,
12091619,It's brown.,A2,1043,1146,colors & shapes
10720898,When can we go to the store?,A2,1030,1147,
2617338,It's a limited-time offer.,A2,1021,1148,
6509256,Are Tom and Mary still trying to lose weight?,A2,1036,1149,
7967238,Sami is back on the sales floor.,A2,1028,1150,
6234127,How many weeks have you already spent doing that?,A2,1029,1151,numbers & counting
6128532,Have you ever wanted to live on an island?,A2,1052,1152,
6335773,"If you think it'll make you happy, go ahead and do that.",A2,1038,1153,
10505813,We didn't expect anything like this to happen.,A2,1050,1154,negation
7132068,Are we on the right track?,A2,1033,1155,
271443,The government has set up a committee to look into the problem.,A2,1046,1156,
9022629,Let's read the text.,A2,1062,1157,basic verbs & actions
11535092,We're just going to double-check.,A2,1049,1158,
2259593,They moved the date of the party forward.,A2,1053,1159,
9989255,We're watching Tom.,A2,1035,1160,basic verbs & actions
11883652,I want a radio.,A2,1059,1161,"possession (my, your, his),basic verbs & actions"
3904255,Who's watching him?,A2,1035,1162,"personal pronouns,basic verbs & actions"
5740767,It made little difference.,A2,1048,1163,"negation,basic verbs & actions"
2360229,I've run out of gas.,A2,1051,1164,basic verbs & actions
10569315,We have an addition to the family.,A2,1037,1165,family & relationships
7504398,I didn't know that you were going to allow me to do that.,A2,1039,1166,negation
9855591,There's only a double bed.,A2,1049,1167,"numbers & counting,basic verbs & actions"
28280,The committee are all for the plan.,A2,1046,1168,"basic verbs & actions,future plans & goals"
4097969,Despite the rain we went out.,A2,1075,1169,
8392621,Her husband is missing her.,A2,1080,1170,family & relationships
7407969,They have to change their plans.,A2,1055,1171,"basic verbs & actions,future plans & goals"
34439,That's a little out of focus.,A2,1077,1172,basic verbs & actions
7474008,They certainly look like they're rich.,A2,1069,1173,basic verbs & actions
305618,They will not stand for such treatment.,A2,1063,1174,negation
2865417,They made plans.,A2,1055,1175,future plans & goals
5756884,That's normal here.,A2,1054,1176,
840814,I would like to pay with a credit card.,A2,1072,1177,at the restaurant
3729108,I'm not here to put pressure on you.,A2,1058,1178,negation
26006,I'll show you to the station.,A2,1061,1179,directions & locations
13247868,I've never left this island.,A2,1052,1180,negation
7992345,Sami was beginning a new life.,A2,1066,1181,"basic verbs & actions,future plans & goals"
2258669,His coming changed our lives completely.,A2,1070,1182,"basic verbs & actions,personal pronouns"
44671,Cross the road with care.,A2,1073,1183,"directions & locations,polite requests & manners"
10024543,Say hi to your parents for me.,A2,1079,1184,polite requests & manners
5659971,I certainly hope that'll happen.,A2,1069,1185,"basic verbs & actions,future plans & goals"
12980419,Now go back to your station!,A2,1061,1186,"basic verbs & actions,directions & locations"
7231011,I don't think that this movie is interesting.,A2,1083,1187,"likes & dislikes,negation"
7800741,Summer came quickly.,A2,1094,1188,"days, months & seasons"
3985999,He is miles away.,A2,1090,1189,directions & locations
52136,You don't have to answer quickly.,A2,1094,1190,negation
8737636,I like you nearly as well as her.,A2,1091,1191,likes & dislikes
3908853,I'll tell him to contact you.,A2,1102,1192,"basic verbs & actions,personal pronouns"
321983,Let me join in the game.,A2,1085,1193,"basic verbs & actions,sports"
291553,He could not stand being kept waiting so long.,A2,1086,1194,negation
7183385,Sami's credit card was turned off.,A2,1072,1195,"possession (my, your, his),basic verbs & actions"
2241171,We must focus.,A2,1077,1196,basic verbs & actions
2007786,Let's just drop it.,A2,1103,1197,basic verbs & actions
3213329,Drop in if you get a chance.,A2,1103,1198,"basic verbs & actions,directions & locations"
6951551,Take out the middle section.,A2,1097,1199,basic verbs & actions
308047,She reported the news.,A2,1096,1200,basic verbs & actions
3876556,We use our feet to walk.,A2,1105,1201,basic verbs & actions
10202207,They loved us.,A2,1088,1202,personal pronouns
4012033,Could you get me some ice water?,A2,1081,1203,polite requests & manners
2292314,We kept our word.,A2,1086,1204,basic verbs & actions
6532411,I don't want ice.,A2,1081,1205,negation
7130655,Tom didn't consider his age a problem.,A2,1101,1206,"negation,personal pronouns,possession (my, your, his),basic verbs & actions"
12663839,The home is full of loved ones and family.,A2,1088,1207,family & relationships
7928243,I don't travel very much.,A2,1100,1208,negation
12924892,I was running at full speed.,A2,1099,1209,basic verbs & actions
7123137,People are getting the message.,A2,1089,1210,basic verbs & actions
7971254,The kid is in bed.,A2,1107,1211,basic verbs & actions
7987838,Each one got his fair share.,A2,1104,1212,"personal pronouns,possession (my, your, his),basic verbs & actions"
9524613,Are you positive about that?,A2,1109,1213,"personal pronouns,basic verbs & actions"
10288695,"If you were to travel, where would you want to try and go?",A2,1100,1214,"personal pronouns,basic verbs & actions"
12144247,Welcome to the marina.,A2,1113,1215,greetings & introductions
7205410,Sami was leaving to his car.,A2,1123,1216,"basic verbs & actions,directions & locations"
8794168,She changed jobs.,A2,1122,1217,basic verbs & actions
11757511,That must be what Gabriel saw earlier.,A2,1118,1218,basic verbs & actions
310969,She took to him immediately.,A2,1121,1219,basic verbs & actions
7222265,Are you absolutely certain that that's not going to happen?,A2,1114,1220,negation
5965039,We both like nature.,A2,1125,1221,likes & dislikes
5758040,Will you sell it?,A2,1128,1222,basic verbs & actions
6973058,Is this positive news?,A2,1109,1223,emotions
5187014,I have a wife and a kid.,A2,1107,1224,family & relationships
271026,Please add up the numbers.,A2,1126,1225,numbers & counting
9928360,This is the link to a website that I like.,A2,1108,1226,likes & dislikes
1713032,It's beyond reason.,A2,1116,1227,basic verbs & actions
13057014,We're on tour.,A2,1112,1228,basic verbs & actions
2033933,"If you have a minute, you might want to read this.",A2,1124,1229,polite requests & manners
2387841,I needed a little extra time.,A2,1119,1230,basic verbs & actions
5837518,How would you like to work under those conditions?,A2,1117,1231,"personal pronouns,basic verbs & actions"
58252,Welcome to this world!,A2,1113,1232,greetings & introductions
3309209,That's a significant step forward.,A2,1129,1233,"basic verbs & actions,future plans & goals"
12486716,They've given people jobs.,A2,1122,1234,"basic verbs & actions,future plans & goals"
10164184,Your house is for sale.,A2,1110,1235,"possession (my, your, his)"
5758337,It was so quick.,A2,1127,1236,basic verbs & actions
9741388,The episode just started.,A2,1138,1237,basic verbs & actions
8789287,I came by earlier.,A2,1118,1238,basic verbs & actions
10827982,I know they'll agree.,A2,1133,1239,basic verbs & actions
6254967,I'm in the construction business.,A2,1137,1240,basic verbs & actions
3309207,Where's your significant other?,A2,1129,1241,"family & relationships,possession (my, your, his)"
6265347,Your room isn't very clean.,A2,1135,1242,"negation,possession (my, your, his)"
6656996,You don't have to go with me unless you want to.,A2,1131,1243,negation
528204,He's good by nature.,A2,1125,1244,
12823200,That's my favorite place.,A2,1139,1245,"possession (my, your, his)"
8526469,"He's winning, isn't he?",A2,1132,1246,
12201500,He still has a clean record.,A2,1135,1247,
7768802,Is your family's computer on the table?,A2,1136,1248,"family & relationships,possession (my, your, his)"
8249289,Safety is important.,A2,1147,1249,
240488,"To do him justice, he is not a bad man.",A2,1141,1250,
7253576,Sami's manager was coming.,A2,1143,1251,
12231208,She studies day and night.,A2,1130,1252,basic verbs & actions
8509385,It'll never get done unless you do it yourself.,A2,1131,1253,"basic verbs & actions,future plans & goals"
292101,He is a man of great ability.,A2,1156,1254,
674128,He has a nice income.,A2,1140,1255,
10629546,Sounds like a plan!,A2,1151,1256,
7160920,Sami called the manager.,A2,1143,1257,basic verbs & actions
304445,I'm sure he is a man of ability.,A2,1156,1258,
12497012,Do you believe that statement?,A2,1153,1259,asking for help
12105111,What's your favorite act?,A2,1139,1260,likes & dislikes
4002919,Why are you asking me about this?,A2,1158,1261,asking for help
42787,I have no idea how much it costs.,A2,1163,1262,shopping & prices
241213,I'm sure it costs a pretty penny. I'll pass.,A2,1163,1263,shopping & prices
6706394,Sami had the safety he longed for.,A2,1147,1264,
7265417,Sami will keep you posted.,A2,1146,1265,future plans & goals
3918847,I'm calling them right now.,A2,1159,1266,basic verbs & actions
8990237,Can you take a photo of me and my dog?,A2,1145,1267,"family & relationships,polite requests & manners"
10704940,That house has been sold.,A2,1150,1268,
9811136,I don't want to spend that much.,A2,1152,1269,"negation,shopping & prices"
70459,Can you show me any evidence for your statement?,A2,1153,1270,polite requests & manners
11693337,Damiano is in search of a new home.,A2,1174,1271,future plans & goals
254340,Well do I remember the scene.,A2,1149,1272,
5966389,I want you to find us a coach.,A2,1160,1273,asking for help
2380431,I was in time for the train.,A2,1176,1274,telling time
2995281,I designed it myself.,A2,1165,1275,asking for help
3821291,Why are you asking these questions?,A2,1158,1276,asking for help
5464655,We'll definitely be ready.,A2,1164,1277,future plans & goals
5907004,I think it's about time we change the subject.,A2,1175,1278,telling time
8240426,Did you make a lot of money when you sold your business?,A2,1150,1279,"shopping & prices,possession (my, your, his)"
7119570,Don't fear the love.,A2,1184,1280,"negation,emotions"
9440777,The box is very heavy.,A2,1170,1281,
11628131,Felix continued home.,A2,1162,1282,"possession (my, your, his)"
1222702,A good coach is like a father to his players.,A2,1160,1283,"family & relationships,sports"
6427731,Mary lost her hotel room key.,A2,1191,1284,"possession (my, your, his)"
288768,He is in fear of the dog.,A2,1184,1285,"emotions,animals"
29059,He has said so himself to my knowledge.,A2,1172,1286,negation
3154015,"No matter what happens, don't give up.",A2,1169,1287,negation
2744955,I'm no judge of art.,A2,1193,1288,negation
7791889,We generally do that.,A2,1186,1289,basic verbs & actions
6879220,I thought this was common knowledge.,A2,1172,1290,basic verbs & actions
10739544,"Having nothing to do, he went into the town centre.",A2,1180,1291,
11503410,David knew Amanda's mother before she married her dad.,A2,1182,1292,family & relationships
7248881,Sami went to meet that lady.,A2,1194,1293,basic verbs & actions
43450,You will miss the train.,A2,1176,1294,future plans & goals
241122,You can read between the lines.,A2,1197,1295,
12169177,There's a nice park in the centre of town.,A2,1180,1296,directions & locations
1894555,It's way too heavy.,A2,1170,1297,
11699274,How can I clear my search history?,A2,1174,1298,asking for help
3130114,Tom went to meet some girl named Mary.,A2,1199,1299,basic verbs & actions
7476857,They claim they won.,A2,1181,1300,basic verbs & actions
10678669,Tom met someone named Mary in the park.,A2,1199,1301,basic verbs & actions
8140010,It's wide.,A2,1177,1302,
7438564,They said that they thought I looked fit.,A2,1185,1303,basic verbs & actions
3723009,Let me be your plus one.,A2,1202,1304,basic verbs & actions
244248,What's the material?,A2,1198,1305,
11249183,Could you post this letter for me?,A2,1196,1306,polite requests & manners
38834,Please don't forget to post the letter.,A2,1196,1307,polite requests & manners
4502606,Think about your goals.,A2,1189,1308,future plans & goals
3135751,I happen to be a pretty good judge of character.,A2,1193,1309,
9463175,Yanni decided to drive to the hotel.,A2,1191,1310,basic verbs & actions
13269304,"You don't love me anymore? ""Of course I do!""",A2,1212,1311,emotions
7981948,Sami was a regular.,A2,1205,1312,
249601,Our new product has received a lot of attention from all who have heard about it.,A2,1204,1313,basic verbs & actions
7520468,I know that you're interested.,A2,1192,1314,basic verbs & actions
6561105,You should watch that movie if you get the opportunity.,A2,1201,1315,future plans & goals
13411295,She did this for her sister.,A2,1207,1316,family & relationships
7816279,These are very early stories.,A2,1208,1317,basic verbs & actions
10846505,This dog is nobody's.,A2,1200,1318,"possession (my, your, his)"
7383298,He finished the work by himself.,A2,1220,1319,basic verbs & actions
8528355,"He's the team leader, isn't he?",A2,1195,1320,
11602285,Our families have been close for a long time.,A2,1218,1321,family & relationships
8205591,Reading has always been important to our brain.,A2,1215,1322,basic verbs & actions
11779599,He wrote stories.,A2,1208,1323,basic verbs & actions
9524645,Families don't have to match.,A2,1218,1324,family & relationships
1655469,Does it hurt?,A2,1224,1325,emotions
12694696,You need a degree for this job.,A2,1217,1326,basic verbs & actions
6239212,I don't think Tom really meant to do that.,A2,1228,1327,negation
11635219,Jonas is the brain of the group.,A2,1215,1328,
4502923,Some of the workers have no experience.,A2,1210,1329,negation
2669805,It seems that his secretary knows a truth.,A2,1206,1330,
803186,He had the majority he needed.,A2,1227,1331,basic verbs & actions
11877310,Am I hurt?,A2,1224,1332,emotions
3396429,Is the bar open yet?,A2,1213,1333,"asking for help,telling time"
9677277,"Seriously, it's not a big deal.",A2,1235,1334,negation
3910902,Do you know how to reach them?,A2,1233,1335,asking for help
11634034,Jonas heard the front door opening.,A2,1229,1336,emotions
13152938,May I see the whole image?,A2,1225,1337,polite requests & manners
7575744,My company is successful.,A2,1238,1338,"possession (my, your, his)"
5746805,I feel more independent.,A2,1249,1339,future plans & goals
11175835,I didn't reach my goal.,A2,1233,1340,negation
10531515,Let's not rule that out.,A2,1234,1341,"negation,basic verbs & actions"
9995531,Yanni tried opening the door.,A2,1229,1342,asking for help
11886706,Can you show me your phone's features?,A2,1219,1343,"possession (my, your, his),basic verbs & actions"
12320727,I'd like you to dance.,A2,1246,1344,basic verbs & actions
11590473,Michael looked back in Linda's direction.,A2,1248,1345,negation
7473183,They say that they didn't have insurance.,A2,1226,1346,"negation,possession (my, your, his),basic verbs & actions"
2640973,Tom has his reasons for not doing that.,A2,1252,1347,"negation,possession (my, your, his)"
13106549,There's none left?,A2,1251,1348,"likes & dislikes,sports"
321638,I'm bad at sports.,A2,1236,1349,sports
8526308,"He's a pro, isn't he?",A2,1232,1350,
13184537,Why has your opinion changed so much?,A2,1230,1351,"possession (my, your, his)"
7252289,Sami has a band.,A2,1262,1352,"possession (my, your, his),family & relationships"
8527277,"She's very active, isn't she?",A2,1239,1353,"polite requests & manners,directions & locations"
59627,I wonder if you could tell me if there is a post office in this area.,A2,1258,1354,"asking for help,directions & locations"
11867383,I'm not sure of all the reasons.,A2,1252,1355,"likes & dislikes,sports,negation"
7518815,I know that you don't like sports.,A2,1236,1356,"negation,sports,likes & dislikes"
6606479,“You saw this?” “As clearly as I see you.”,A2,1265,1357,"personal pronouns,basic verbs & actions"
6118898,I imagine he's not going to be too happy about that.,A2,1272,1358,emotions
10769919,What was your worst job?,A2,1259,1359,"asking for help,basic verbs & actions"
12891996,They only take cash.,A2,1264,1360,"basic verbs & actions,shopping & prices"
3307548,This is the biggest book I've ever seen.,A2,1243,1361,basic verbs & actions
58737,This car is better as compared with that one.,A2,1267,1362,basic verbs & actions
12856110,You very clearly know what you're doing.,A2,1265,1363,"personal pronouns,basic verbs & actions"
11940102,Doing nothing takes the most effort.,A2,1268,1364,directions & locations
10614695,We're on the beach.,A2,1263,1365,directions & locations
9082961,I think the worst is over.,A2,1259,1366,basic verbs & actions
12950483,He passed the class.,A2,1281,1367,basic verbs & actions
464534,What direction are you going?,A2,1248,1368,directions & locations
3730394,"The longer you live, the older you get.",A2,1278,1369,basic verbs & actions
6012851,He is playing an important role in our organization.,A2,1280,1370,basic verbs & actions
17583,It's not the time but the will that you lack.,A2,1274,1371,negation
273389,The ship soon came into view.,A2,1254,1372,basic verbs & actions
8818460,Yanni sprang back to his car.,A2,1286,1373,basic verbs & actions
8172874,"If you wish for a happy future, you have to imagine it.",A2,1272,1374,future plans & goals
1849064,This is awesome.,A2,1261,1375,
8409378,Do you like that band?,A2,1262,1376,likes & dislikes
12166230,How long did the operation last?,A2,1279,1377,asking for help
2892686,What's going on anyway?,A2,1293,1378,asking for help
7127090,How's that going to impact me now?,A2,1273,1379,basic verbs & actions
7408336,They ended up doing that by themselves.,A2,1269,1380,personal pronouns
3910959,We were trying to protect you.,A2,1283,1381,basic verbs & actions
3168538,"Students have to work hard, but they also have to leave time for social activities.",A2,1290,1382,directions & locations
1879485,Where did you wear them?,A2,1289,1383,colors & shapes
11856156,What color are my eyes?,A2,1298,1384,colors & shapes
6049653,This is the address.,A2,1291,1385,negation
7156138,Sami doesn't have enough details.,A2,1301,1386,"negation,possession (my, your, his)"
6868453,Tom should have bought a used car.,A2,1294,1387,colors & shapes
3592236,How do you know what color it is?,A2,1298,1388,"colors & shapes,asking for help"
4761586,Their mother calls them.,A2,1295,1389,"personal pronouns,family & relationships,basic verbs & actions,possession (my, your, his)"
2245228,Continue your analysis.,A2,1292,1390,"basic verbs & actions,language learning"
70287,You have to protect your family.,A2,1283,1391,"personal pronouns,family & relationships,possession (my, your, his)"
5839972,I'm a senior.,A2,1285,1392,personal pronouns
10186030,Yanni looked a little bit older.,A2,1278,1393,basic verbs & actions
10569106,I never know what to wear in the morning.,A2,1289,1394,negation
7279985,Sami was very direct.,A2,1302,1395,basic verbs & actions
31103,"If you are to finish the work before June, you will have to work much better.",A2,1305,1396,"days, months & seasons"
10160948,Send me some pictures.,A2,1282,1397,polite requests & manners
7367810,Do you have a secret that you've never told anyone?,A2,1284,1398,"negation,possession (my, your, his),basic verbs & actions"
5313541,The way to make something fun is to turn it into a competition.,A2,1300,1399,"basic verbs & actions,likes & dislikes"
64535,Good luck to you!,A2,1312,1400,"future plans & goals,greetings & introductions"
9280950,Yanni got more calls that night.,A2,1295,1401,basic verbs & actions
2337523,I think he's telling the truth.,A2,1288,1402,basic verbs & actions
11585967,I don't want to have to choose.,A2,1296,1403,negation
10911380,That wasn't at all necessary.,A2,1315,1404,negation
6374304,Get off me. Don't touch me.,A2,1324,1405,negation
8593645,He could see everything on his skin.,A2,1319,1406,"possession (my, your, his)"
10759868,How many patients were in the waiting room?,A2,1316,1407,numbers & counting
4511962,He wanted to keep his marriage together.,A2,1313,1408,"possession (my, your, his),family & relationships"
5756646,Do you have a dream?,A2,1303,1409,basic verbs & actions
12664646,The way is direct.,A2,1302,1410,basic verbs & actions
11625399,The door is directly to Felix's left.,A2,1330,1411,directions & locations
2639751,"Tom tried to remember the doctor's name, but he couldn't.",A2,1332,1412,negation
32388,Mayuko came directly home.,A2,1330,1413,directions & locations
1286431,We'd better go to another room. They'd easily hear us here.,A2,1304,1414,personal pronouns
6230705,How many more hours will it take to finish doing that?,A2,1305,1415,numbers & counting
2537545,These are the names of the people I'm looking for.,A2,1314,1416,personal pronouns
10302002,Can I learn a language without speaking it?,A2,1320,1417,language learning
10147253,I couldn't understand what they were saying because they were speaking a foreign language.,A2,1320,1418,language learning
11560626,We have other patients to see.,A2,1316,1419,"personal pronouns,basic verbs & actions"
6396608,Sami can give you their names.,A2,1314,1420,personal pronouns
400179,We soon caught up with them.,A2,1326,1421,emotions
7444985,They told me they were glad.,A2,1342,1422,basic verbs & actions
3615486,Life is sweet for you.,A2,1322,1423,basic verbs & actions
6808274,What is it supposed to look like?,A2,1321,1424,basic verbs & actions
12170508,She was driving.,A2,1335,1425,basic verbs & actions
33561,Are you still in doubt about what I have said?,A2,1333,1426,"personal pronouns,basic verbs & actions"
11169790,It would be so nice if I could go on a trip now.,A2,1356,1427,future plans & goals
2387729,I need to sit down.,A2,1355,1428,basic verbs & actions
7404813,She said she feels strong.,A2,1338,1429,emotions
32682,Please keep in touch.,A2,1324,1430,polite requests & manners
5726544,Do you really want to drink that?,A2,1334,1431,basic verbs & actions
2891573,It's going to be closed.,A2,1327,1432,future plans & goals
283601,Don't take any notice of what he said.,A2,1347,1433,negation
11149555,They didn't know where the cars were.,A2,1361,1434,negation
4857830,Kind words are always effective.,A2,1363,1435,polite requests & manners
10077711,Open the country. Stop having it be closed.,A2,1327,1436,
13152792,Let them grow up.,A2,1344,1437,
255116,I like news programs on TV.,A2,1351,1438,likes & dislikes
9922178,No one has ever shown me anything like this.,A2,1354,1439,negation
10826651,Did you make this machine yourself?,A2,1346,1440,
9858524,This person is a professor.,A2,1350,1441,
10859846,Ivy will grow there.,A2,1344,1442,plants
10859963,This is an old and well established ivy.,A2,1336,1443,plants
10157946,Probably no one will notice.,A2,1347,1444,negation
11496177,Daniel was going to parties all the time.,A2,1373,1445,
10110210,Yanni started to doubt himself.,A2,1333,1446,
12137572,I think very highly of him.,A2,1367,1447,
11920136,Keep records.,A2,1352,1448,
6264584,I thought it would be worse.,A2,1381,1449,
12166173,That happened before Tom became captain.,A2,1359,1450,
10105670,That's just basic science.,A2,1358,1451,
10700184,I will break all the records in my age group.,A2,1352,1452,"sports,future plans & goals"
361509,We should sit down.,A2,1355,1453,
1076344,Let's face the reality!,A2,1375,1454,
10109589,Tom might be given an award.,A2,1385,1455,
6870544,Tom would have been here by now if his car hadn't broken down.,A2,1387,1456,
10123847,What's the most effective way to learn a language?,A2,1363,1457,language learning
2892291,This will take some time to explain.,A2,1365,1458,
2713110,I'll keep your advice in mind.,A2,1382,1459,
13398645,"Find me a free spot, please.",A2,1377,1460,polite requests & manners
2835476,She helped me in every way.,A2,1395,1461,
6262873,I hope to do that eventually.,A2,1394,1462,future plans & goals
1278158,We have an agreement.,A2,1383,1463,
